order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
46848,9208,2024-09-21,394,6,288.53,1731.18,Completed,2024-09-28
46849,8745,2024-07-20,404,8,325.33,2602.64,Completed,2024-07-22
46850,2803,2023-12-22,366,6,513.66,3081.96,Pending,
46851,8257,2023-10-21,458,3,935.23,2805.69,Cancelled,
46852,5552,2023-02-05,435,10,852.54,8525.40,Completed,2023-02-08
46853,6384,2023-07-03,202,10,300.42,3004.20,Completed,2023-07-08
46854,9390,2023-04-27,218,2,333.44,666.88,Pending,
46855,3232,2023-09-23,378,10,628.22,6282.20,Completed,2023-09-25
46856,8763,2023-03-24,314,6,246.77,1480.62,Completed,2023-03-27
46857,1841,2023-05-05,231,1,886.55,886.55,Completed,2023-05-06
46858,7765,2023-01-28,245,1,229.32,229.32,Pending,
46859,8367,2024-10-19,25,7,862.16,6035.12,Completed,2024-10-22
46860,8638,2023-06-28,283,4,781.32,3125.28,Completed,2023-07-03
46861,1684,2023-05-12,171,6,638.43,3830.58,Completed,2023-05-15
46862,4919,2024-02-08,21,7,405.40,2837.80,Completed,2024-02-08
46863,1296,2023-11-06,436,9,337.37,3036.33,Pending,
46864,5825,2024-12-31,477,1,414.17,414.17,Completed,2025-01-05
46865,5319,2023-08-04,21,2,405.40,810.80,Completed,2023-08-06
46866,1233,2024-03-31,231,2,886.55,1773.10,Completed,2024-04-06
46867,36,2024-11-23,173,8,336.50,2692.00,Completed,2024-11-26
46868,7653,2023-09-15,156,2,386.56,773.12,Completed,2023-09-19
46869,6625,2023-04-20,56,6,409.73,2458.38,Completed,2023-04-20
46870,2433,2023-05-19,397,10,60.64,606.40,Completed,2023-05-23
46871,230,2024-12-04,170,7,654.98,4584.86,Completed,2024-12-08
46872,56,2023-07-21,272,2,315.33,630.66,Completed,2023-07-25
46873,6918,2024-05-28,193,2,134.97,269.94,Completed,2024-05-31
46874,6070,2023-09-28,275,5,183.93,919.65,Completed,2023-10-04
46875,3636,2024-08-28,335,7,53.09,371.63,Pending,
46876,4391,2023-08-23,331,8,579.29,4634.32,Pending,
46877,5575,2023-08-18,434,10,291.71,2917.10,Pending,
46878,2168,2024-02-15,420,7,577.73,4044.11,Cancelled,
46879,493,2023-09-14,93,1,619.35,619.35,Completed,2023-09-21
46880,5427,2023-01-30,273,10,308.40,3084.00,Completed,2023-02-04
46881,4994,2024-04-28,106,4,754.25,3017.00,Completed,2024-04-30
46882,9507,2023-09-07,65,3,890.81,2672.43,Completed,2023-09-13
46883,1328,2023-08-06,72,9,836.24,7526.16,Cancelled,
46884,1910,2024-05-28,121,6,259.74,1558.44,Completed,2024-05-29
46885,6439,2023-08-27,197,2,853.24,1706.48,Cancelled,
46886,1688,2023-08-09,208,5,987.77,4938.85,Completed,2023-08-16
46887,4758,2024-07-09,349,8,89.26,714.08,Pending,
46888,3953,2023-10-24,211,2,992.76,1985.52,Pending,
46889,7338,2024-01-21,381,9,422.41,3801.69,Completed,2024-01-21
46890,8280,2024-07-17,138,1,852.43,852.43,Completed,2024-07-19
46891,3120,2024-09-10,414,9,708.71,6378.39,Completed,2024-09-12
46892,1478,2024-05-19,164,6,80.69,484.14,Completed,2024-05-26
46893,7541,2023-05-16,6,4,701.15,2804.60,Completed,2023-05-23
46894,829,2024-01-30,147,7,741.21,5188.47,Pending,
46895,3689,2023-12-30,24,5,599.92,2999.60,Cancelled,
46896,1285,2023-05-22,355,8,76.55,612.40,Pending,
46897,4341,2023-04-02,115,2,441.47,882.94,Completed,2023-04-07
46898,955,2023-01-18,478,9,478.77,4308.93,Completed,2023-01-18
46899,1543,2023-05-17,172,2,414.25,828.50,Completed,2023-05-18
46900,8306,2023-05-14,158,1,948.10,948.10,Completed,2023-05-15
46901,5301,2023-03-02,34,6,480.52,2883.12,Completed,2023-03-09
46902,6458,2024-09-29,229,7,311.31,2179.17,Pending,
46903,1119,2023-11-26,21,8,405.40,3243.20,Completed,2023-11-27
46904,6186,2023-07-26,21,7,405.40,2837.80,Completed,2023-07-31
46905,9026,2023-07-18,169,1,823.20,823.20,Completed,2023-07-18
46906,1025,2023-06-11,248,6,328.88,1973.28,Completed,2023-06-14
46907,4381,2024-06-07,134,2,710.23,1420.46,Pending,
46908,9294,2023-02-10,480,5,968.10,4840.50,Pending,
46909,4705,2023-01-15,119,2,189.90,379.80,Completed,2023-01-18
46910,5249,2023-04-02,187,2,290.00,580.00,Completed,2023-04-07
46911,9719,2024-04-09,145,3,459.20,1377.60,Completed,2024-04-12
46912,3949,2024-11-07,29,9,305.45,2749.05,Completed,2024-11-08
46913,5509,2024-01-29,33,1,817.85,817.85,Completed,2024-01-29
46914,9366,2024-09-05,117,10,980.90,9809.00,Completed,2024-09-07
46915,5254,2023-10-15,44,5,984.31,4921.55,Completed,2023-10-19
46916,4804,2024-10-23,138,9,852.43,7671.87,Completed,2024-10-24
46917,3896,2023-07-11,150,7,700.43,4903.01,Pending,
46918,8981,2024-05-25,489,2,652.22,1304.44,Cancelled,
46919,501,2024-04-14,279,1,410.97,410.97,Completed,2024-04-18
46920,6929,2024-11-26,447,9,379.88,3418.92,Completed,2024-11-27
46921,5010,2024-05-16,208,9,987.77,8889.93,Completed,2024-05-23
46922,8053,2023-05-12,401,8,207.06,1656.48,Completed,2023-05-18
46923,6582,2023-11-19,298,8,918.75,7350.00,Completed,2023-11-24
46924,8521,2023-08-16,15,6,171.76,1030.56,Completed,2023-08-21
46925,1410,2023-06-17,400,8,796.94,6375.52,Completed,2023-06-20
46926,816,2023-03-11,242,4,592.95,2371.80,Pending,
46927,1846,2024-03-15,474,6,70.34,422.04,Cancelled,
46928,3741,2023-02-17,91,3,670.21,2010.63,Completed,2023-02-18
46929,197,2024-10-25,18,6,877.59,5265.54,Pending,
46930,2998,2023-07-27,294,6,655.31,3931.86,Cancelled,
46931,7430,2024-05-15,387,2,519.82,1039.64,Completed,2024-05-16
46932,6997,2024-07-05,28,5,764.33,3821.65,Completed,2024-07-07
46933,9093,2024-10-25,406,2,306.78,613.56,Completed,2024-11-01
46934,8252,2023-03-24,56,3,409.73,1229.19,Completed,2023-03-31
46935,1603,2024-01-13,476,4,674.62,2698.48,Completed,2024-01-13
46936,2000,2024-06-04,418,2,773.45,1546.90,Completed,2024-06-09
46937,6826,2024-03-12,468,3,76.61,229.83,Completed,2024-03-15
46938,5367,2023-02-02,107,9,489.74,4407.66,Cancelled,
46939,5124,2023-08-16,271,1,119.77,119.77,Completed,2023-08-19
46940,328,2024-03-19,473,1,985.83,985.83,Completed,2024-03-19
46941,7374,2023-08-30,309,5,512.60,2563.00,Completed,2023-09-06
46942,9489,2023-03-10,242,10,592.95,5929.50,Pending,
46943,5497,2023-10-16,392,10,502.39,5023.90,Completed,2023-10-16
46944,4533,2024-07-09,321,8,100.79,806.32,Pending,
46945,9549,2023-10-30,220,2,264.39,528.78,Completed,2023-10-31
46946,2582,2023-09-03,359,2,35.64,71.28,Completed,2023-09-05
46947,4780,2024-01-05,326,10,761.24,7612.40,Pending,
46948,6042,2024-11-03,381,3,422.41,1267.23,Completed,2024-11-04
46949,3735,2023-09-13,384,5,691.72,3458.60,Pending,
46950,9768,2023-12-26,370,2,771.46,1542.92,Completed,2023-12-28
46951,2383,2024-08-21,261,9,578.35,5205.15,Pending,
46952,8685,2023-02-15,490,2,471.33,942.66,Cancelled,
46953,9455,2024-03-27,144,5,535.60,2678.00,Completed,2024-04-02
46954,7447,2023-08-27,61,7,221.01,1547.07,Completed,2023-09-02
46955,2219,2023-02-11,283,10,781.32,7813.20,Completed,2023-02-12
46956,4612,2024-07-03,474,8,70.34,562.72,Completed,2024-07-04
46957,490,2023-12-23,373,8,911.60,7292.80,Pending,
46958,3352,2024-07-08,270,10,420.03,4200.30,Completed,2024-07-12
46959,3743,2024-09-04,253,8,732.31,5858.48,Completed,2024-09-07
46960,8278,2023-07-04,222,4,149.34,597.36,Cancelled,
46961,8420,2023-08-05,40,9,861.03,7749.27,Completed,2023-08-05
46962,5502,2024-04-09,219,4,877.69,3510.76,Completed,2024-04-09
46963,4530,2024-05-26,155,4,562.48,2249.92,Completed,2024-05-26
46964,6033,2024-01-10,292,5,833.37,4166.85,Completed,2024-01-11
46965,2501,2024-03-27,88,2,926.31,1852.62,Completed,2024-03-30
46966,5331,2023-08-06,82,5,201.19,1005.95,Completed,2023-08-11
46967,271,2023-04-29,316,4,780.33,3121.32,Completed,2023-05-05
46968,3810,2023-12-12,210,10,115.58,1155.80,Completed,2023-12-18
46969,5154,2024-10-08,351,9,51.92,467.28,Completed,2024-10-10
46970,1217,2023-08-06,437,1,23.93,23.93,Pending,
46971,794,2024-03-06,332,1,618.65,618.65,Cancelled,
46972,4953,2024-04-11,50,5,903.41,4517.05,Pending,
46973,1374,2023-12-13,241,3,867.77,2603.31,Completed,2023-12-17
46974,7382,2023-12-13,448,2,803.97,1607.94,Pending,
46975,3927,2023-11-07,234,7,373.65,2615.55,Cancelled,
46976,5357,2023-02-08,137,2,574.14,1148.28,Completed,2023-02-13
46977,5880,2023-12-22,374,9,311.07,2799.63,Pending,
46978,7467,2024-03-27,178,10,762.38,7623.80,Completed,2024-03-31
46979,593,2024-05-23,492,3,865.43,2596.29,Completed,2024-05-23
46980,2785,2024-05-18,395,9,18.09,162.81,Pending,
46981,6617,2024-09-28,16,5,844.41,4222.05,Completed,2024-09-30
46982,1823,2024-01-29,334,7,548.63,3840.41,Pending,
46983,9649,2024-09-11,182,1,466.82,466.82,Completed,2024-09-16
46984,7869,2023-08-21,285,4,816.88,3267.52,Completed,2023-08-27
46985,7142,2023-01-27,169,7,823.20,5762.40,Completed,2023-02-03
46986,8602,2024-09-01,37,2,456.96,913.92,Completed,2024-09-07
46987,2150,2023-12-04,381,6,422.41,2534.46,Completed,2023-12-06
46988,3673,2023-03-02,205,2,151.68,303.36,Completed,2023-03-02
46989,6114,2023-11-26,222,7,149.34,1045.38,Completed,2023-11-30
46990,8972,2023-08-28,448,2,803.97,1607.94,Completed,2023-09-01
46991,4229,2023-01-18,68,9,101.37,912.33,Completed,2023-01-25
46992,7747,2023-10-30,73,3,51.40,154.20,Completed,2023-11-06
46993,8678,2024-03-14,313,10,614.48,6144.80,Completed,2024-03-16
46994,372,2023-04-19,432,2,997.19,1994.38,Completed,2023-04-23
46995,3325,2024-01-13,493,4,935.40,3741.60,Pending,
46996,6102,2023-09-07,273,9,308.40,2775.60,Pending,
46997,8060,2024-03-23,207,10,680.82,6808.20,Pending,
46998,9553,2024-06-18,444,2,689.20,1378.40,Completed,2024-06-21
46999,2955,2023-08-31,44,6,984.31,5905.86,Completed,2023-09-01
47000,9667,2024-04-05,268,10,164.01,1640.10,Completed,2024-04-06
47001,6530,2023-03-07,290,5,309.78,1548.90,Pending,
47002,627,2024-11-10,229,1,311.31,311.31,Cancelled,
47003,6559,2023-07-23,140,6,521.45,3128.70,Completed,2023-07-29
47004,399,2024-08-17,413,5,416.26,2081.30,Completed,2024-08-17
47005,8322,2024-12-07,211,1,992.76,992.76,Cancelled,
47006,4535,2024-08-19,264,1,871.15,871.15,Pending,
47007,81,2023-05-23,342,7,520.22,3641.54,Completed,2023-05-30
47008,9172,2024-11-10,7,3,111.18,333.54,Cancelled,
47009,3525,2023-05-21,228,5,309.16,1545.80,Completed,2023-05-26
47010,9124,2023-08-28,297,3,991.07,2973.21,Completed,2023-09-02
47011,9916,2024-04-02,164,7,80.69,564.83,Completed,2024-04-05
47012,7456,2024-04-13,107,6,489.74,2938.44,Completed,2024-04-20
47013,7432,2024-01-24,34,2,480.52,961.04,Completed,2024-01-25
47014,9019,2024-06-06,494,3,204.22,612.66,Pending,
47015,2566,2024-07-11,245,9,229.32,2063.88,Completed,2024-07-11
47016,3661,2024-08-11,355,8,76.55,612.40,Completed,2024-08-12
47017,5090,2024-06-26,331,10,579.29,5792.90,Pending,
47018,907,2024-05-06,181,5,23.53,117.65,Pending,
47019,4956,2024-01-19,104,10,616.52,6165.20,Completed,2024-01-24
47020,218,2024-09-10,98,5,55.74,278.70,Completed,2024-09-14
47021,9584,2023-01-13,66,8,608.77,4870.16,Completed,2023-01-19
47022,4684,2024-08-29,374,7,311.07,2177.49,Completed,2024-09-05
47023,4648,2023-01-14,369,5,75.08,375.40,Completed,2023-01-17
47024,4553,2024-01-23,101,6,780.63,4683.78,Completed,2024-01-23
47025,7769,2023-01-07,330,1,838.31,838.31,Completed,2023-01-11
47026,1047,2023-07-15,49,4,174.64,698.56,Completed,2023-07-22
47027,4921,2024-09-09,32,2,247.05,494.10,Completed,2024-09-13
47028,4295,2023-11-13,124,5,207.36,1036.80,Completed,2023-11-20
47029,8356,2023-02-07,39,1,710.75,710.75,Completed,2023-02-12
47030,1431,2024-09-10,176,6,826.67,4960.02,Completed,2024-09-14
47031,7097,2024-10-27,192,3,794.46,2383.38,Pending,
47032,1706,2023-12-03,322,10,931.16,9311.60,Completed,2023-12-06
47033,488,2023-04-05,207,9,680.82,6127.38,Pending,
47034,4545,2024-03-01,110,6,413.51,2481.06,Completed,2024-03-01
47035,9928,2024-04-30,25,3,862.16,2586.48,Completed,2024-05-05
47036,8752,2023-04-12,466,2,196.59,393.18,Pending,
47037,3694,2024-04-06,346,5,345.64,1728.20,Completed,2024-04-10
47038,8941,2023-05-09,204,5,88.17,440.85,Completed,2023-05-10
47039,4156,2023-01-08,120,4,333.57,1334.28,Cancelled,
47040,2269,2023-09-04,315,2,374.15,748.30,Completed,2023-09-11
47041,25,2024-06-14,265,8,743.55,5948.40,Completed,2024-06-20
47042,4840,2024-07-07,304,10,382.90,3829.00,Completed,2024-07-11
47043,2771,2024-07-19,332,8,618.65,4949.20,Completed,2024-07-22
47044,3408,2023-05-13,275,6,183.93,1103.58,Completed,2023-05-18
47045,4602,2023-10-31,43,5,360.74,1803.70,Completed,2023-11-04
47046,1949,2024-02-18,255,5,833.44,4167.20,Completed,2024-02-20
47047,8034,2023-10-06,219,5,877.69,4388.45,Completed,2023-10-12
47048,9091,2023-06-30,227,10,229.14,2291.40,Completed,2023-07-07
47049,3209,2024-02-29,404,6,325.33,1951.98,Completed,2024-03-03
47050,8867,2023-09-04,200,3,439.62,1318.86,Completed,2023-09-08
47051,2877,2024-07-06,332,9,618.65,5567.85,Completed,2024-07-07
47052,7169,2024-06-27,26,9,753.36,6780.24,Completed,2024-07-03
47053,4295,2023-10-11,237,7,251.12,1757.84,Completed,2023-10-16
47054,3084,2024-12-06,476,4,674.62,2698.48,Completed,2024-12-11
47055,6736,2024-01-04,496,8,966.83,7734.64,Completed,2024-01-07
47056,1941,2023-11-13,27,2,440.41,880.82,Completed,2023-11-16
47057,1557,2023-12-20,20,4,543.58,2174.32,Completed,2023-12-21
47058,8814,2023-09-22,418,5,773.45,3867.25,Completed,2023-09-22
47059,1329,2024-01-15,248,5,328.88,1644.40,Completed,2024-01-22
47060,6131,2024-08-14,412,8,446.62,3572.96,Completed,2024-08-17
47061,727,2024-09-18,409,7,785.06,5495.42,Completed,2024-09-20
47062,9086,2023-11-05,188,5,452.07,2260.35,Completed,2023-11-09
47063,548,2023-12-24,385,2,211.97,423.94,Pending,
47064,9167,2024-10-04,43,1,360.74,360.74,Completed,2024-10-07
47065,3955,2023-04-27,8,5,607.68,3038.40,Completed,2023-04-29
47066,9812,2024-09-16,213,4,747.71,2990.84,Completed,2024-09-20
47067,4366,2023-11-26,156,10,386.56,3865.60,Completed,2023-11-30
47068,8563,2024-05-25,477,6,414.17,2485.02,Pending,
47069,9024,2024-06-29,439,3,520.12,1560.36,Completed,2024-07-06
47070,5165,2023-07-13,499,10,840.67,8406.70,Completed,2023-07-17
47071,5079,2024-08-06,267,6,318.51,1911.06,Cancelled,
47072,8539,2024-02-08,186,7,346.47,2425.29,Pending,
47073,3365,2024-08-19,140,8,521.45,4171.60,Completed,2024-08-20
47074,1156,2023-02-09,49,10,174.64,1746.40,Pending,
47075,5966,2024-11-12,271,7,119.77,838.39,Pending,
47076,4322,2023-10-16,412,9,446.62,4019.58,Pending,
47077,1949,2024-01-06,239,9,790.75,7116.75,Cancelled,
47078,5691,2023-01-06,359,10,35.64,356.40,Cancelled,
47079,1546,2023-08-20,303,8,701.49,5611.92,Completed,2023-08-21
47080,9752,2024-07-02,341,3,209.57,628.71,Completed,2024-07-08
47081,2624,2024-11-24,84,2,124.18,248.36,Completed,2024-11-27
47082,9432,2024-10-02,18,7,877.59,6143.13,Completed,2024-10-07
47083,4788,2023-09-24,103,10,670.89,6708.90,Completed,2023-09-29
47084,78,2024-11-25,383,10,806.63,8066.30,Completed,2024-11-27
47085,5185,2024-03-15,229,1,311.31,311.31,Completed,2024-03-16
47086,6101,2024-04-08,96,7,662.25,4635.75,Pending,
47087,733,2024-04-20,464,1,978.70,978.70,Pending,
47088,9526,2024-08-30,47,2,875.73,1751.46,Completed,2024-09-06
47089,7883,2023-07-24,316,5,780.33,3901.65,Completed,2023-07-31
47090,5942,2024-12-30,424,10,699.20,6992.00,Completed,2024-12-30
47091,754,2024-04-12,269,8,279.37,2234.96,Cancelled,
47092,7884,2024-08-04,366,2,513.66,1027.32,Completed,2024-08-08
47093,6994,2023-12-09,74,9,217.97,1961.73,Completed,2023-12-16
47094,786,2023-03-12,452,9,855.93,7703.37,Cancelled,
47095,8616,2023-06-07,131,7,784.80,5493.60,Cancelled,
47096,587,2024-06-05,263,9,764.78,6883.02,Completed,2024-06-10
47097,1260,2023-06-01,342,4,520.22,2080.88,Pending,
47098,6732,2024-07-26,271,9,119.77,1077.93,Completed,2024-08-02
47099,8445,2024-01-30,24,8,599.92,4799.36,Pending,
47100,1971,2023-05-26,44,1,984.31,984.31,Completed,2023-06-02
47101,5197,2024-10-21,129,2,85.23,170.46,Completed,2024-10-25
47102,986,2024-10-18,282,2,401.80,803.60,Cancelled,
47103,2706,2023-08-28,159,2,90.37,180.74,Completed,2023-09-01
47104,2099,2024-10-30,444,6,689.20,4135.20,Completed,2024-11-01
47105,3453,2024-10-20,297,7,991.07,6937.49,Cancelled,
47106,3504,2023-06-25,333,10,671.52,6715.20,Completed,2023-07-02
47107,6942,2024-01-19,150,6,700.43,4202.58,Cancelled,
47108,1736,2024-02-19,313,7,614.48,4301.36,Completed,2024-02-25
47109,9452,2023-05-23,118,2,666.36,1332.72,Completed,2023-05-29
47110,7802,2024-11-14,378,3,628.22,1884.66,Completed,2024-11-14
47111,5141,2024-12-09,473,1,985.83,985.83,Completed,2024-12-16
47112,2834,2024-05-09,327,3,28.80,86.40,Cancelled,
47113,6070,2024-07-09,117,4,980.90,3923.60,Completed,2024-07-10
47114,533,2024-01-20,269,1,279.37,279.37,Completed,2024-01-21
47115,6651,2024-11-09,357,6,949.33,5695.98,Completed,2024-11-09
47116,2595,2023-10-11,495,2,658.05,1316.10,Completed,2023-10-15
47117,5207,2023-05-03,26,4,753.36,3013.44,Completed,2023-05-03
47118,7463,2023-06-19,198,3,630.52,1891.56,Completed,2023-06-21
47119,2067,2023-06-30,389,1,945.92,945.92,Pending,
47120,6773,2023-05-26,113,7,854.90,5984.30,Cancelled,
47121,7409,2023-01-04,213,7,747.71,5233.97,Pending,
47122,4875,2023-08-23,498,8,493.42,3947.36,Completed,2023-08-23
47123,1927,2024-07-13,176,1,826.67,826.67,Completed,2024-07-18
47124,401,2023-04-28,160,5,414.42,2072.10,Completed,2023-05-03
47125,4291,2023-05-29,109,5,238.94,1194.70,Completed,2023-05-30
47126,4525,2024-09-08,266,8,222.97,1783.76,Completed,2024-09-08
47127,4065,2023-08-28,475,5,432.92,2164.60,Completed,2023-09-01
47128,8711,2023-05-09,77,6,34.53,207.18,Completed,2023-05-16
47129,9235,2023-03-13,2,7,148.13,1036.91,Cancelled,
47130,3456,2023-01-06,205,6,151.68,910.08,Cancelled,
47131,2964,2024-05-27,325,6,146.21,877.26,Completed,2024-06-03
47132,4036,2023-10-13,73,4,51.40,205.60,Completed,2023-10-18
47133,7542,2024-05-30,276,7,835.01,5845.07,Cancelled,
47134,3530,2023-11-21,59,1,139.56,139.56,Completed,2023-11-25
47135,9797,2023-06-28,237,1,251.12,251.12,Pending,
47136,1056,2024-09-17,236,7,219.97,1539.79,Cancelled,
47137,4167,2024-05-10,477,5,414.17,2070.85,Pending,
47138,7152,2023-05-22,67,10,854.37,8543.70,Pending,
47139,5044,2023-03-22,204,3,88.17,264.51,Completed,2023-03-23
47140,3194,2023-02-13,24,10,599.92,5999.20,Completed,2023-02-19
47141,243,2023-07-31,8,10,607.68,6076.80,Completed,2023-08-07
47142,1222,2023-04-06,232,2,939.65,1879.30,Completed,2023-04-09
47143,6211,2024-06-11,424,4,699.20,2796.80,Completed,2024-06-18
47144,4991,2024-02-19,306,8,429.16,3433.28,Completed,2024-02-20
47145,6213,2024-07-10,98,2,55.74,111.48,Pending,
47146,4648,2024-09-15,264,8,871.15,6969.20,Completed,2024-09-18
47147,141,2024-12-03,17,1,806.99,806.99,Completed,2024-12-03
47148,6815,2024-10-02,326,8,761.24,6089.92,Cancelled,
47149,2919,2023-09-09,39,6,710.75,4264.50,Cancelled,
47150,18,2023-01-15,140,5,521.45,2607.25,Completed,2023-01-19
47151,5825,2023-07-20,92,1,199.91,199.91,Pending,
47152,8764,2023-11-20,62,6,880.47,5282.82,Pending,
47153,845,2024-12-04,49,2,174.64,349.28,Completed,2024-12-05
47154,7769,2024-04-18,448,7,803.97,5627.79,Completed,2024-04-20
47155,933,2024-01-07,488,7,556.55,3895.85,Completed,2024-01-14
47156,660,2023-07-24,114,8,801.86,6414.88,Pending,
47157,1832,2024-12-11,353,1,641.13,641.13,Completed,2024-12-14
47158,8378,2023-07-27,80,10,230.20,2302.00,Completed,2023-07-27
47159,9437,2024-05-06,220,5,264.39,1321.95,Completed,2024-05-08
47160,2084,2023-01-12,305,6,830.66,4983.96,Completed,2023-01-12
47161,6908,2023-06-09,426,7,419.16,2934.12,Completed,2023-06-14
47162,1902,2023-08-15,426,9,419.16,3772.44,Cancelled,
47163,6723,2024-03-05,95,3,447.73,1343.19,Completed,2024-03-10
47164,9849,2024-01-05,48,7,999.28,6994.96,Completed,2024-01-11
47165,2458,2024-07-12,88,8,926.31,7410.48,Pending,
47166,2129,2024-09-26,322,1,931.16,931.16,Pending,
47167,2871,2024-01-17,418,5,773.45,3867.25,Pending,
47168,6946,2023-01-03,82,4,201.19,804.76,Completed,2023-01-03
47169,2806,2023-12-18,11,9,55.36,498.24,Completed,2023-12-20
47170,3383,2023-12-08,73,6,51.40,308.40,Pending,
47171,480,2024-10-08,27,5,440.41,2202.05,Completed,2024-10-11
47172,2075,2024-12-25,295,5,958.14,4790.70,Completed,2025-01-01
47173,4630,2024-05-29,411,8,249.76,1998.08,Completed,2024-05-31
47174,6589,2024-10-04,169,3,823.20,2469.60,Pending,
47175,833,2023-07-07,153,2,406.69,813.38,Completed,2023-07-14
47176,9701,2023-09-12,116,10,800.15,8001.50,Cancelled,
47177,9857,2024-03-18,175,6,259.86,1559.16,Completed,2024-03-19
47178,7188,2024-10-17,439,4,520.12,2080.48,Completed,2024-10-19
47179,9860,2024-04-12,7,9,111.18,1000.62,Cancelled,
47180,1871,2024-12-01,195,8,415.87,3326.96,Cancelled,
47181,6436,2024-02-28,235,9,283.11,2547.99,Cancelled,
47182,5035,2024-10-16,307,10,951.65,9516.50,Completed,2024-10-19
47183,5307,2023-12-16,132,9,78.26,704.34,Completed,2023-12-20
47184,7063,2024-06-26,105,6,451.44,2708.64,Completed,2024-07-01
47185,2467,2023-06-14,303,3,701.49,2104.47,Cancelled,
47186,9081,2023-10-28,470,4,241.99,967.96,Completed,2023-10-30
47187,7053,2023-11-21,487,8,698.66,5589.28,Completed,2023-11-24
47188,7648,2024-10-27,292,9,833.37,7500.33,Cancelled,
